5ce7ae70-a1bf-41aa-83fb-687b5bc1b3e1,superadmin,127.0.0.1,1,superadmin用户登录,2016-10-14 16:46:04.0,null,null
5cea5f8b-04c7-44c1-931a-fb02a190e6d0,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-12-23 14:50:59.0,null,null
5cee9b5d-d22e-428c-aae1-950cb5304ac4,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-12-23 09:00:56.0,null,null
5cef4d56-0821-41d2-aeda-f6396f45f754,superadmin,127.0.0.1,1,superadmin用户登录,2016-10-18 09:38:22.0,null,null
5cfae6c7-40b3-41ca-9697-4e1094493f86,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-11-18 08:54:54.0,null,null
5cfb27db-d4c0-4fcf-8bd3-0b1196475913,superadmin,172.25.5.3,1,superadmin用户登录,2016-10-08 14:07:18.0,null,null
5cfbb701-6059-4647-8fdc-093654bd9095,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-11-03 15:42:20.0,null,null
5cff2698-627a-40df-88de-5435c6c81add,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-09-05 13:55:36.0,null,null
5d00b05f-4df5-480c-a3da-7dae221c0f7a,root,127.0.0.1,1,root用户登录,2016-10-13 15:29:33.0,null,null
5d013ae7-c794-4261-8db1-8ba30764b9d8,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2017-01-09 19:49:43.0,null,null
5d01c3ea-264a-4fa9-8826-bbd75972a00c,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-09-07 18:58:47.0,null,null
5d05d4bf-bcb5-49fb-991b-f41c9bfe5380,superadmin,172.25.2.15,1,superadmin用户登录,2016-12-12 17:32:40.0,null,null
5d0be845-8e00-416c-9188-aa8209380eac,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-12-30 09:03:34.0,null,null
5d0c65c3-7b64-4d81-8074-f2dc5c95914c,superadmin,127.0.0.1,1,superadmin用户登录,2016-09-07 09:10:50.0,null,null
5d0ecc13-107f-482d-8b2a-43c9d4d17dee,superadmin,172.25.5.30,1,superadmin用户登录,2016-10-09 13:46:03.0,null,null
5d0efab4-180a-4f1c-b0ad-45671bb9f1c2,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-12-07 14:28:43.0,null,null
5d1047b9-6c37-470c-b194-b0cf082f5350,superadmin,172.25.2.6,1,superadmin用户登录,2016-10-26 10:11:44.0,null,null
5d122013-8d8e-4c67-a03a-647b243825e9,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-09-13 08:27:30.0,null,null
5d14a5fd-ea72-4dfb-a78a-a7b2d82bf1f1,superadmin,172.25.2.62,1,superadmin用户登录,2016-11-09 14:25:15.0,null,null
5d156d11-c7ff-4af6-b7de-8c19528b944e,superadmin,172.25.2.62,1,superadmin用户登录,2016-11-03 14:24:02.0,null,null
5d1faa58-68f8-45b7-9625-9c97729c90ab,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-09-03 08:55:39.0,null,null
5d1fc9ab-f72e-44a5-a32f-3f97cbbc50df,superadmin,127.0.0.1,1,superadmin用户登录,2016-09-07 19:16:07.0,null,null
5d234c6d-a941-4981-9748-179aec4d0572,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-12-22 14:18:29.0,null,null
5d23b1a2-62cd-47ed-8fdd-885619723f02,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-09-30 11:54:55.0,null,null
5d27f32e-7f80-4454-b1be-c588f11f8657,superadmin,127.0.0.1,1,superadmin用户登录,2016-12-19 16:58:09.0,null,null
5d2be562-35f4-422e-a083-96575cf3e1d3,superadmin,172.25.2.81,1,superadmin用户登录,2016-12-08 14:27:12.0,null,null
5d2d3cec-aec1-4500-829c-b9b7c2219e95,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-12-23 14:27:43.0,null,null
5d318d18-2ae9-4489-b8c2-6fbb05cd1c98,superadmin,172.25.3.41,1,superadmin用户登录,2016-12-01 14:54:51.0,null,null
5d404034-c57b-41b5-81f7-8300bd252156,superadmin,127.0.0.1,1,superadmin用户登录,2016-09-05 15:18:48.0,null,null
5d42b06f-6201-4fd4-b0f9-2db9b86fd98c,superadmin,172.25.5.17,1,superadmin用户登录,2016-09-05 11:35:27.0,null,null
5d4eb307-84ec-4bd2-964b-3146217e2977,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-12-08 13:18:46.0,null,null
5d527416-bea6-4842-bf5e-6f8505af8748,root,0:0:0:0:0:0:0:1,1,root用户登录,2016-10-20 14:32:57.0,null,null
5d5385dc-9de6-4682-9381-19bc357e2fab,superadmin,127.0.0.1,1,superadmin用户登录,2016-09-30 16:37:00.0,null,null
5d57e3de-829f-4d43-9f97-6da6931eb647,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-12-17 15:25:06.0,null,null
5d610057-0ea8-4748-9101-f652080d052e,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-09-03 09:20:18.0,null,null
5d7047c3-ebc9-442d-9112-08319d0629b4,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-09-05 14:26:50.0,null,null
5d72cbfe-3446-4815-b22e-d5a60cca7bfe,superadmin,172.25.4.9,1,superadmin用户登录,2016-10-14 13:26:43.0,null,null
5d771000-5673-4299-a651-f85c3683ad18,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-10-12 10:39:20.0,null,null
5d7ccedb-e224-405b-adc8-0aea8b423efc,superadmin,172.25.2.62,1,superadmin用户登录,2016-11-04 10:55:38.0,null,null
5d7e1018-23aa-4d5f-a3f0-5a7ac1d2e762,superadmin,127.0.0.1,1,superadmin用户登录,2016-09-07 11:57:00.0,null,null
5d85da1b-6bc9-48bc-be39-79a79fbf7efd,superadmin,172.25.5.25,1,superadmin用户登录,2016-10-29 16:00:20.0,null,null
5d879350-13eb-4e4b-8f79-2286b73a77f4,superadmin,127.0.0.1,1,superadmin用户登录,2016-12-08 11:44:40.0,null,null
5d901ea1-22cb-422b-ba2c-f7a5d183eff3,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-09-12 09:23:04.0,null,null
5d94e346-53b2-42b9-99e5-1f4842ca14ae,superadmin,127.0.0.1,1,superadmin用户登录,2016-10-11 10:56:16.0,null,null
5d94eeae-3761-4398-abf0-0e29ce2e3d2c,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-09-06 13:14:11.0,null,null
5d9657f1-14cf-4891-b79c-74ae0e5b7014,superadmin,172.25.2.62,1,superadmin用户登录,2016-11-04 11:26:32.0,null,null
5d979e6e-9639-4cc6-bdca-fa08bb95e85c,superadmin,172.25.5.7,1,superadmin用户登录,2016-11-08 14:50:41.0,null,null
5d9e77f1-1463-4e54-809d-529a565549fe,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-09-27 13:08:53.0,null,null
5d9e8fb8-2209-4212-b691-a49c96a35872,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-09-08 09:32:52.0,null,null
5da4d4ad-f15a-4813-b22a-c24de8899667,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-12-28 14:40:06.0,null,null
5da7d81f-76c0-4205-9718-7c41a9c4c181,superadmin,127.0.0.1,1,superadmin用户登录,2016-09-14 12:46:36.0,null,null
5dabcf04-96bb-4978-a842-9393d413767f,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-09-05 11:57:30.0,null,null
5db26a2d-72a4-4bc0-9358-dedd9850ff2d,superadmin,172.25.5.3,1,superadmin用户登录,2016-11-08 09:22:56.0,null,null
5db73cff-303c-4377-aab0-7e975dfdea60,superadmin,172.25.2.62,1,superadmin用户登录,2016-11-04 13:29:55.0,null,null
5db84589-2562-4d07-a456-60f604cb43e9,superadmin,172.25.2.6,1,superadmin用户登录,2016-10-24 10:09:47.0,null,null
5dc484c6-e0bd-4aa8-9e00-77103686080a,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-12-17 13:01:16.0,null,null
5ded9592-575a-4e91-8496-85ab38817bf1,superadmin,172.25.2.6,1,superadmin用户登录,2016-10-18 17:20:42.0,null,null
5dedc6f5-216f-40b0-b657-4df803fe49ab,superadmin,172.25.2.15,1,superadmin用户登录,2016-10-09 13:23:01.0,null,null
