bb2471ed-e147-4c96-be86-14a67dea83ae,superadmin,172.25.2.15,1,superadmin用户登录,2016-12-08 14:03:48.0,null,null
bb249cf5-ad25-4d11-8b22-8404192f25e5,root,127.0.0.1,1,root用户登录,2016-10-13 14:14:42.0,null,null
bb3cf7cc-bdc8-4279-92f7-7ab20988c518,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-11-03 14:48:48.0,null,null
bb3f204c-147b-4d28-bc57-9ab4f87639dd,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-09-04 10:28:23.0,null,null
bb479bc0-a075-4db8-9738-8e7c001d15ef,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-09-02 19:03:33.0,null,null
bb4b22d6-197b-420b-af1f-96307328cdd4,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-12-20 18:12:17.0,null,null
bb4dbe4f-5b24-4fee-b602-7cc64b5779ca,superadmin,172.25.5.60,1,superadmin用户登录,2016-11-02 15:37:45.0,null,null
bb4e8adf-ca16-418a-be86-0cccc5673040,superadmin,172.25.5.6,1,superadmin用户登录,2016-10-30 14:03:57.0,null,null
bb5112b0-f8b7-4cb0-bb06-0487ada3a21e,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-09-06 14:28:16.0,null,null
bb5244d7-c116-4e59-9ead-7d539e53703c,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-09-04 12:54:53.0,null,null
bb5751aa-bff2-4a8a-8c06-3ab9109d871c,superadmin,172.25.5.30,1,superadmin用户登录,2016-09-05 09:36:58.0,null,null
bb583083-eb32-42d8-9c95-8474df9b9113,superadmin,172.25.2.11,1,superadmin用户登录,2016-12-30 14:02:28.0,null,null
bb5d61d6-55ee-4f79-b7ee-43a6fd9ec286,superadmin  ,172.25.5.1,1,superadmin  用户登录,2016-09-02 15:50:31.0,null,null
bb60efb0-f8c9-4f77-ae5d-6de9dd6d4172,superadmin,127.0.0.1,1,superadmin用户登录,2016-10-24 15:27:20.0,null,null
bb676fd1-0b3a-41b7-bb81-e12464bdea69,admin,0:0:0:0:0:0:0:1,1,admin用户登录,2016-12-19 15:54:02.0,null,null
bb697b38-7bae-489c-94a1-3ec7731e6308,superadmin,172.25.2.56,1,superadmin用户登录,2016-11-02 16:02:24.0,null,null
bb7150e6-3c57-4d33-9658-9d43ffdbe70d,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-10-11 14:43:27.0,null,null
bb747fcb-4ede-4dd7-a7c7-57b09b4ab945,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-12-24 09:25:07.0,null,null
bb75ada4-0383-40d2-b921-91d24124d904,superadmin,172.25.5.22,1,superadmin用户登录,2016-12-12 22:41:31.0,null,null
bb79231c-3495-4af7-9631-0958b9fb24a6,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-09-06 11:02:33.0,null,null
bb838ed1-db80-4473-b200-d9a4eaea7451,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-09-07 15:58:23.0,null,null
bb8901ba-a0cf-4ae3-8145-26df26db0213,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-09-07 10:56:07.0,null,null
bb8d3973-1f50-4e53-85e8-033eec4b2546,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-12-20 16:08:29.0,null,null
bb9b52e8-584f-4318-aa57-ae45fd393956,superadmin,127.0.0.1,1,superadmin用户登录,2016-10-09 17:43:04.0,null,null
bb9d8d77-6174-47e0-809f-2eb0597fc475,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-09-02 18:39:59.0,null,null
bba193a5-7a20-4d0c-9e6b-eec90327e7ad,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-09-30 13:18:52.0,null,null
bba4d946-71fc-4127-975a-78f74dab1044,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-09-03 16:35:16.0,null,null
bba842f6-b78f-4a2d-9c98-70083fb9a66c,superadmin,172.25.3.41,1,superadmin用户登录,2016-12-05 10:28:09.0,null,null
bba97b68-084e-4855-9c87-d4610ff37979,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-09-03 10:31:41.0,null,null
bbb1fa35-e61d-4998-8430-b9a6387c1ac7,superadmin,172.25.5.3,1,superadmin用户登录,2016-09-04 09:36:10.0,null,null
bbb4202c-e5d8-44ab-8eca-e6b02d0db687,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-12-08 14:49:38.0,null,null
bbb8333f-d357-4593-8e27-24e0c6b92204,superadmin,172.25.2.15,1,superadmin用户登录,2016-12-05 09:21:57.0,null,null
bbb94550-deb1-4acb-bfc4-e709b60eee79,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-09-05 14:23:03.0,null,null
bbbe90bc-df69-4673-ae2f-da597dea03a7,superadmin,172.25.5.178,1,superadmin用户登录,2016-11-03 11:45:29.0,null,null
bbc8d110-460f-4bb2-a044-3aa972d3611d,superadmin,0:0:0:0:0:0:0:1,1,superadmin用户登录,2016-09-04 11:42:04.0,null,null
